Indices,A8_ECG
19296,-1264179.9163414324
19297,-1239715.3473116062
19298,-1211634.6059105091
19299,-1189539.3460117264
19300,-1173914.8902490046
19301,-1160998.8530024115
19302,-1153426.1009607515
19303,-1144664.049299771
19304,-1134509.1306192214
19305,-1128581.2362201628
19306,-1125630.004705096
19307,-1120172.273717587
19308,-1112498.8694150376
19309,-1104498.0526952732
19310,-1094933.2180579328
19311,-1088659.7482396737
19312,-1086015.6178920695
19313,-1083640.9736488624
19314,-1082688.9329405678
19315,-1075228.2758155128
19316,-1060172.6078657124
19317,-1042135.1290543816
19318,-1018797.5453350926
19319,-994008.0172726285
19320,-968085.5566867741
19321,-937033.0517974832
19322,-901594.6902127946
19323,-868737.845891862
19324,-838496.659358139
19325,-807961.4532617264
19326,-778842.4231595196
19327,-745972.3439695977
19328,-708979.4473715393
19329,-671826.6147067968
19330,-633337.7654568782
19331,-600182.240723572
19332,-573471.18805612
19333,-549233.3822576277
19334,-529512.0039040835
19335,-511412.0109257392
19336,-494736.95483738795
19337,-482819.5513099166
19338,-475172.0462626493
19339,-465524.5227852083
19340,-453880.00153186003
19341,-443044.1565385104
19342,-431524.8781570522
19343,-424003.86591410596
19344,-420899.8058502287
19345,-418717.7416564726
19346,-418582.40453522257
19347,-417364.69652828376
19348,-414422.107725163
19349,-412087.06797875755
19350,-409406.5022192678
19351,-407460.1161754591
19352,-406440.7156264534
19353,-404964.4258865758
19354,-403258.0362902052
19355,-405055.547221858
19356,-410491.0167395662
19357,-417919.4673242866
19358,-428306.7353031724
19359,-439145.55097817694
19360,-450273.0488551259
19361,-463756.40861633874
19362,-479056.0696764006
19363,-489183.13337584503
19364,-493683.33156815736
19365,-495467.9160515604
19366,-492590.6108085685
19367,-489586.22294528456
19368,-486607.8966805264
19369,-479640.89494795684
19370,-469542.87028128916
19371,-460598.7222278289
19372,-452618.61505457835
19373,-444042.5607131127
19374,-435844.0930011824
19375,-424331.71696471627
19376,-409234.02357636776
19377,-393131.88681654
19378,-375144.6155457494
19379,-360659.25360222574
19380,-350440.0681674351
19381,-341276.6825201588
19382,-334746.35684030695
19383,-328291.54045339907
19384,-321682.4342006793
19385,-317604.802672214
19386,-315558.5925746474
19387,-310671.26604514266
19388,-302899.50716180826
19389,-294284.76472731505
19390,-283621.56703562656
19391,-274481.2134147712
19392,-267114.8972386433
19393,-258757.51413523906
19394,-250214.85014391172
19395,-242318.8223368419
19396,-234849.91964845726
19397,-227996.72116926668
19398,-221924.05806817338
19399,-215501.13126175138
19400,-208748.3978750797
19401,-202367.7841230635
19402,-196133.33455735198
19403,-190473.36599848836
19404,-185501.09248515946
19405,-180861.0724735012
19406,-176691.13927583734
19407,-172956.23183671327
19408,-169636.77497100807
19409,-166877.555749349
19410,-164678.81041134504
19411,-161484.4583894588
19412,-157174.21113575232
19413,-152492.3229663926
19414,-147009.96046109445
19415,-141668.3133819528
19416,-136523.0872276149
19417,-130727.45706896952
19418,-124470.5275846228
19419,-118792.42165823714
19420,-113672.88200620541
19421,-108732.87205063453
19422,-104222.52178657972
19423,-99304.29092393818
19424,-93927.28674280748
19425,-88711.15655754424
19426,-83467.03455184965
19427,-79047.9774435955
19428,-75605.69111718923
19429,-72603.61257757994
19430,-70303.8308750022
19431,-68364.46887806372
19432,-66756.16093002495
19433,-65890.53182038054
19434,-65709.28159242126
19435,-65384.41580335669
19436,-64911.66421087345
19437,-64663.868437111625
19438,-64441.840975475556
19439,-64852.14848709197
19440,-65948.0960018849
19441,-67270.622045007
19442,-68963.99846759501
19443,-70744.52814380087
19444,-72538.86991210465
19445,-74589.62137412577
19446,-76806.91725996276
19447,-79256.95835854125
19448,-81960.03773273434
19449,-84803.1108811469
19450,-87800.56686475924
19451,-91348.65395920814
19452,-95465.56302914186
19453,-99970.41283163958
19454,-104966.86267419955
19455,-110198.80712137712
19456,-115649.06218754675
19457,-121533.52085047858
19458,-127797.47516733571
19459,-131136.53733113097
19460,-131239.19839660238
19461,-129614.66040869297
19462,-125310.42861349412
19463,-120273.68030475096
19464,-114570.95922678699
19465,-106359.86304028274
19466,-95991.5294518279
19467,-85758.07675854744
19468,-75581.53490108192
19469,-64544.66662478025
19470,-53168.22164979932
19471,-39548.57495317056
19472,-23525.696684966053
19473,-6439.718607455946
19474,12173.148299097524
19475,29997.475607335095
19476,46690.58590809418
19477,63705.24306830123
19478,80366.85352398122
19479,97743.26239520649
19480,115951.72072266032
19481,133863.92474400697
19482,151699.35921277356
19483,171682.29913808499
19484,193855.51054912433
19485,217293.100075305
19486,242558.6841585982
19487,268068.45686169475
19488,293722.8798866487
19489,320782.82062282553
19490,348902.5880031054
19491,375821.60445910314
19492,401459.4177590309
19493,426636.9186278581
19494,450742.19194353156
19495,475387.4538199369
19496,500616.40899375203
19497,525078.0592556196
19498,549082.7286517553
19499,573811.4730952752
19500,599185.5858069776
19501,624825.3351021818
19502,650992.5847516598
19503,676599.9466236795
19504,701574.6191244085
19505,726655.3873933877
19506,751583.5519052264
19507,778354.9361590943
19508,807231.48265459
19509,837075.510755232
19510,868467.7099350116
19511,900416.2872113197
19512,932843.0043198597
19513,966762.7067197136
19514,1001983.5124315738
19515,1036797.0542987867
19516,1071199.3550510427
19517,1105898.0030981414
19518,1140475.1374012067
19519,1176208.3487805645
19520,1213189.2838172354
19521,1250442.9793624447
19522,1288260.7934519828
19523,1320632.6631165198
19524,1346836.6437824024
19525,1369894.274257583
19526,1388030.982043486
19527,1404459.796651371
19528,1419314.386277888
19529,1429359.0465014572
19530,1435157.3375882595
19531,1441383.5325488015
19532,1447937.9500952153
19533,1452849.0414154206
19534,1457195.1784572972
19535,1457246.7634427801
19536,1452676.8654391365
19537,1446162.7599772704
19538,1436796.1384509823
19539,1428328.8081243641
19540,1421365.477015395
19541,1413431.752798063
19542,1405629.3105000863
19543,1396329.078842632
19544,1385324.863702257
19545,1374399.7428905303
19546,1363212.991062221
19547,1347928.5877075086
19548,1328448.4468216016
19549,1306388.8748137692
19550,1280767.7185126727
19551,1254261.062529491
19552,1227033.4484152298
19553,1196922.884993138
19554,1164506.771423788
19555,1134738.9663746308
19556,1107859.3090413306
19557,1081937.8709756124
19558,1058330.0740922326
19559,1033643.4532792338
19560,1007771.0921886474
19561,983617.8520404958
19562,960531.7209476995
19563,935704.8805067999
19564,909287.0332509576
19565,882235.0450282064
19566,853914.5410053376
19567,826816.2392104735
19568,801110.220551406
19569,775071.3648144803
19570,749289.157083341
19571,719636.227832607
19572,685547.4649208107
19573,649413.6718965463
19574,610027.0530990713
19575,569391.4705274876
19576,527669.5270563712
19577,482777.6378737506
19578,435101.0706448307
19579,388249.8223787486
19580,342237.7499324776
19581,295554.6375968509
19582,249084.11609995595
19583,200141.50643478645
19584,148531.10068864215
19585,96305.7341171598
19586,42852.05198134131
19587,-4953.5938855013155
19588,-46185.925777870754
19589,-84506.61711257327
19590,-117862.63170057455
19591,-149715.16145691977
19592,-180234.95640583502
19593,-205804.7149490908
19594,-227026.72660263412
19595,-249607.22981125282
19596,-273469.43150682247
19597,-296156.9494086285
19598,-319002.79556229437
19599,-337562.64689276833
19600,-351446.17729798966
19601,-363891.255950934
19602,-373822.18537410157
19603,-385203.5343101357
19604,-398720.90555840597
19605,-411676.4779251468
19606,-425247.09531733516
19607,-437804.7269032692
19608,-449127.153710961
19609,-461066.41630411986
19610,-473283.4981426281
19611,-481556.3037738002
19612,-485766.6056572859
19613,-487719.7985840864
19614,-486333.39883487736
19615,-484525.0997340783
19616,-482479.2474541657
19617,-477829.31667086727
19618,-471206.1616834681
19619,-468787.83004162303
19620,-470914.1467803259
19621,-475118.92561623047
19622,-483105.5480169642
19623,-490730.5178100448
19624,-497862.11949035275
19625,-508096.360792024
19626,-520643.39192572417
19627,-531897.4832136933
19628,-542040.4820528821
19629,-552337.4495814415
19630,-561973.7247107491
19631,-574115.8122210163
19632,-588988.529565494
19633,-604394.6195949826
19634,-621087.6118003346
19635,-634068.2423704185
19636,-642645.186039992
19637,-649747.7432962633
19638,-653914.3376938241
19639,-657556.4258403645
19640,-660879.1947385642
19641,-661371.2260506586
19642,-659500.7893453297
19643,-659698.1322468809
19644,-661990.7307899628
19645,-664527.505020174
19646,-668398.858982331
19647,-670331.4925163062
19648,-670091.9735098903
19649,-670198.6964581242
19650,-669908.9767449205
19651,-670223.2145550385
19652,-671517.0697279904
19653,-672786.1599275693
19654,-674388.0380044181
19655,-676339.4903853154
19656,-678581.4837744904
19657,-681443.0103923486
19658,-684945.4252724788
19659,-687430.2048352676
19660,-688828.4585029926
19661,-689974.8905758231
19662,-690451.5038244344
19663,-691323.7413771988
19664,-692694.0353811849
19665,-693692.1431337009
19666,-694566.7894249951
19667,-695542.4238271109
19668,-696544.409137599
19669,-697648.3743381632
19670,-698893.9882885679
19671,-699959.408206681
19672,-700851.929212551
19673,-701763.8807398773
19674,-702630.6922865862
19675,-703664.7175223456
19676,-704905.3169039075
19677,-706207.9834167672
19678,-707636.936257388
19679,-709128.0075630398
19680,-710672.4611100912
19681,-712360.5736143301
19682,-714181.5947318558
19683,-714096.0645215653
19684,-711912.8690722847
19685,-708584.0407240654
19686,-703525.5318116217
19687,-697932.7902763049
19688,-691854.2416682483
19689,-684163.1927738433
19690,-675080.0284303795
19691,-666029.0773549011
19692,-656968.5654224716
19693,-647334.8868682564
19694,-637456.2010269267
19695,-626163.1831144969
19696,-613362.4871567275
19697,-599887.8666226104
19698,-585458.727160564
19699,-571422.6218535369
19700,-557987.9943549425
19701,-544304.6982908444
19702,-530769.5076626126
19703,-516779.158966967
19704,-502268.77290325536
19705,-487892.28030498396
19706,-473528.8826367992
19707,-457873.18707077147
19708,-440902.5293021763
19709,-423169.0148816288
19710,-404344.5198778062
19711,-385361.39960081
19712,-366282.4359048003
19713,-346371.0198587535
19714,-325833.789219116
19715,-307839.85730985657
19716,-292629.37373904325
19717,-278864.99562830076
19718,-267445.2213122877
19719,-256375.93775034056
19720,-245599.93851596132
19721,-236930.79554984803
19722,-230004.06860176695
19723,-222813.87532582507
19724,-215452.3973966898
19725,-208685.6151558153
19726,-202065.05979478732
19727,-197317.46156909285
19728,-194584.05703436115
19729,-192671.2242842822
19730,-192000.77867868505
19731,-190151.10584976876
19732,-186784.92556504125
19733,-183373.83598587688
19734,-179216.5194287927
19735,-175473.09044510138
19736,-172260.59158313906
19737,-168380.7759355705
19738,-164070.48398140358
19739,-161563.98137427215
19740,-160895.31592748113
19741,-161143.85340734103
19742,-162872.38239364038
19743,-164469.10776514653
19744,-165832.21348586216
19745,-168233.81455149088
19746,-171320.1829209902
19747,-173164.41594861101
19748,-173718.87613243551
19749,-173640.4843525542
19750,-172412.46782467823
19751,-171455.66775541264
19752,-170803.8305245655
19753,-169286.99227182716
19754,-167179.0824364167
19755,-165416.0272902851
19756,-163923.49612396248
19757,-162418.39315667955
19758,-161104.5341198785
19759,-159089.84023708568
19760,-156315.83710831462
19761,-153378.22485112143
19762,-150063.90729984528
19763,-148158.96300374976
19764,-147890.2442185226
19765,-148252.6872528965
19766,-149763.83383480166
19767,-151520.77098164367
19768,-153454.00985962225
19769,-156476.91886792908
19770,-160414.20789498906
19771,-163762.97662819267
19772,-166521.7739615691
19773,-169308.45712693434
19774,-171755.81472936802
19775,-174993.19342353207
19776,-179100.79344236155
19777,-183218.5623299894
19778,-187603.8703181105
19779,-190008.69558447512
19780,-190110.67464592343
19781,-189148.2067403572
19782,-186445.64727461583
19783,-183090.05605190565
19784,-179140.81716609045
19785,-173433.14616234088
19786,-166155.11524940756
19787,-159239.87516647985
19788,-152669.40717045846
19789,-145602.14010703572
19790,-138492.52838869544
19791,-129854.68054093588
19792,-119557.7541709529
19793,-108692.8722568122
19794,-96901.48452528662
19795,-85396.74499016668
19796,-74399.3304799336
19797,-63062.16109855389
19798,-51747.98690574656
19799,-39980.84917472613
19800,-27690.99089500773
19801,-15436.764925771095
19802,-3118.9266879408615
19803,10596.513389405192
19804,25749.926684109247
19805,41765.59783080544
19806,58986.35613038609
19807,76497.94016609529
19808,94242.00388761626
19809,112963.45915618273
19810,132464.80877905508
19811,150682.59409984836
19812,167498.2203273277
19813,183744.66183369706
19814,198851.64852253275
19815,214191.7141883822
19816,229809.28198866776
19817,244507.43185393407
19818,258547.38541490937
19819,273148.38452346704
19820,288250.9364510462
19821,303423.2450034778
19822,318941.23471137375
19823,333739.5779125384
19824,347742.03054021386
19825,361689.3782273635
19826,375328.0039584911
19827,390305.2629616639
19828,406850.5313578787
19829,423994.4354699565
19830,442218.8215798356
19831,460732.40803480416
